x,y0,y1,y2,y3,y4,y5,y6,y7
0.0,1.0493043103878812,0.35235984074058224,-1.3877369396500803,0.08404620993203903,1.6101524609756936,-0.31701701219687733,0.27851467644629807,-0.7502927862808222
0.20408163265306123,1.272848743877056,0.8474763344601042,0.9701336120989121,0.552768156519005,1.697053715808309,1.4504645643965737,1.5611291275280355,2.198748987196538
0.40816326530612246,1.3562220144046564,2.691798744716324,1.6950864254863283,1.5707857710687456,0.12620940864547592,3.3974771658990672,3.2178051241728345,0.9151232143186951
0.6122448979591837,2.9150287300855493,3.3535024068174364,3.4405887789160055,2.3999909763349914,3.1827493796336936,5.710301330534238,2.6040738146833946,5.99533505356145
0.8163265306122449,0.8956731972400096,1.250678867956668,2.517232820654853,4.639073778590551,3.978598012769329,6.973182779167608,4.985736504102563,8.305671742472239
1.0204081632653061,1.3943101566269829,3.7169264590189224,3.294675443052107,3.0823735940209924,5.691232853522297,6.598620600072636,7.556186161547507,10.059013321417819
1.2244897959183674,3.2430076860888546,4.054887065143359,4.424565122972395,6.681934300109816,6.809707300664339,8.153928002732494,9.490660142120296,10.342767756245825
1.4285714285714286,3.3872848377682385,4.561812323187694,4.729582290758173,7.798055548904968,8.237401205127728,10.837069323500556,10.075894843996613,13.094149715981938
1.6326530612244898,1.8213957498991076,3.0326065516330463,7.521851625592946,7.985275503811497,8.82291529471032,11.182105897091406,13.473571722842426,14.227385935744088
1.836734693877551,1.5641918990432044,6.733717823957646,6.37250462515632,8.584915915566175,9.000492209489494,10.422509728252598,14.118846852777631,16.554377008246295
2.0408163265306123,4.792492099379249,4.369972401672741,5.584004246440125,7.138004030153807,10.567918979620385,13.639530211574838,14.139004039581526,17.0510888954972
2.2448979591836737,2.7178467455193935,6.8846170018356245,8.391344911536445,9.923858945505762,11.884947165235198,12.895692498248323,16.26809695874333,19.58770659255064
2.4489795918367347,3.8705004626758175,5.282525453661791,7.833749860565255,11.354905744736506,13.057734149470871,16.562583976697248,18.68571988308327,20.02475751331771
2.6530612244897958,3.143914284420124,4.2595732895822565,8.058544154194161,10.414299054878093,13.095739337758495,15.372954253016232,17.561015024650274,22.824279142834538
2.857142857142857,3.853436045074745,5.87768859118336,8.866041593728891,11.662538918878342,14.481265256633367,17.648091311891807,19.840531885360402,22.591053462744487
3.0612244897959187,4.5429726712499745,6.698159013296,9.182287160286776,11.71140863469322,17.013300624331716,18.293521069013398,23.115490413000515,24.39176919954189
3.2653061224489797,2.0144058680192063,5.704623259989236,10.764997574965449,12.562892414889296,16.93264067968142,17.45588505712579,21.705732286457845,25.957557450174225
3.4693877551020407,4.803249659981308,7.011888730727028,10.613989473535975,14.072535523816827,17.412350823956213,22.15655343597051,22.99722485483673,26.811054423475507
3.673469387755102,4.567279160077833,5.716508045352294,12.254933939024998,14.7256403252184,17.99626982589466,22.480921744695408,25.94967511623178,28.797965863863983
3.8775510204081636,3.4082432970221164,5.368249462103664,10.41503079104313,14.840431247115038,18.875050754125116,20.01883995428779,28.13165907094194,30.413555350268382
4.081632653061225,2.309187397611834,7.084578468795061,13.09468422086816,15.411162658393158,19.51321695840816,24.077135025468827,25.88580338995022,32.36972832584762
4.285714285714286,4.419955853841644,7.74732236596684,12.620425877464019,16.922857114076642,19.787053264183406,24.56107104260633,29.22276486859385,34.921231961570655
4.4897959183673475,3.083416945534215,6.913792365539645,12.40921146821794,18.46463532861734,22.72036278307375,26.706510911410064,30.60233212049334,34.24970621893101
4.6938775510204085,3.196729386135543,8.50046944675153,11.429399639045691,18.68113761655677,23.18190213588922,27.18504724900598,32.71441101154027,36.4756236421892
4.8979591836734695,3.8560105640515654,7.859442696888252,14.35461007769751,20.23914503373296,22.33440144197158,30.2262448482537,33.9693921127233,39.902191439830275
5.1020408163265305,3.0623947792203055,9.32926345530597,13.466752047727761,19.53614147766069,25.024114282083524,28.049260792754787,34.99227090287387,39.068742847249524
5.3061224489795915,3.2502669271742652,9.300226559124303,15.439387952867056,18.71776528469068,25.176056368633716,31.102771251289187,36.02606506614753,40.714529400324174
5.510204081632653,3.401843491664716,11.656039067535652,15.930427472664901,21.036497519785435,27.30489483291839,32.18960070692427,39.08073382275574,43.45157155466167
5.714285714285714,6.486440940789048,11.370054220118922,17.52428492842781,22.15690663383553,28.862170823334985,34.302176450795216,39.186961417322976,44.66879396441583
5.918367346938775,5.04414603157048,10.730228793385203,17.814570881239607,24.444173804790104,31.33797990283453,35.576655024285444,42.283473017090316,49.515476301093685
6.122448979591837,5.945745756725055,10.764076312805377,18.895600505069645,24.301942165027047,30.963239984547542,35.764776631851184,44.11904890639999,48.47541719617449
6.326530612244898,6.839034596824195,13.028624557586793,18.990214371928197,25.378464912587877,33.81701445764228,36.74811018410326,43.62759995838048,50.90918286452642
6.530612244897959,7.552300410573067,13.039526219448001,20.379291310840085,25.52847569269195,32.28473875829254,40.210090358381926,45.86193607648239,53.57846174122208
6.73469387755102,5.286319611266055,14.541913206904315,20.634517229467114,26.37748969396498,36.16584751608882,39.72639058982958,47.45343617655798,53.726381847272805
6.938775510204081,7.420815373230883,13.368863044368627,20.064208618424956,28.56158260467173,35.279045718566955,41.39203351501412,50.085938823984456,57.318497181411594
7.142857142857143,7.38116812225975,15.307887852196608,21.868748575288098,27.762034035688064,38.15479087667683,43.85212122673506,51.503336811294126,56.956437932649095
7.346938775510204,8.956266294666417,15.661121262691976,20.588236138267753,30.338752302357577,38.71774006779809,45.162836440228155,50.389344034543576,58.07360023228191
7.551020408163265,9.85232892965655,14.860299925738188,24.487072760716142,31.38803263939718,39.664866974472105,46.296547017079256,52.60821384517341,62.09510914256766
7.755102040816327,9.300472489030653,15.606391676566195,23.574462729845933,33.17999615908554,39.32932056996589,47.269549420042544,55.69497978221096,62.15006601271576
7.959183673469388,8.724603883017469,16.8674419937382,23.677789942440477,32.844766636107614,40.327495234309104,48.16801325143562,55.280883984173045,63.111906591625285
8.16326530612245,9.777048779881248,16.681914877866472,24.222155002581548,32.473912902638475,42.8619641252696,49.96431940870842,59.221993844106365,66.10332035533041
8.36734693877551,8.702075175121964,17.62140973394532,25.122054161035447,33.641964571768675,41.33112164205791,50.82291460358696,60.51588303747821,68.57279366282975
8.571428571428571,8.84297092275815,17.28915995748108,27.141512480395512,33.75587358014354,43.828801043088085,51.75183999414304,59.948852909929144,67.5875135441734
8.775510204081632,9.692837083264516,18.877024554839004,27.566969633309814,34.67229199988708,42.29065859657703,53.814646794859726,63.4387372047272,69.79392478805353
8.979591836734695,6.288379179366818,18.854087221718416,28.20467628564548,37.207714903520696,46.23010875648425,54.91122973501036,62.350443700081875,72.57334993637816
9.183673469387756,8.063971773759267,19.432681673380873,27.971788641998284,35.84486376559436,48.07253128703129,54.922322026362814,64.91830642301882,74.47784085452052
9.387755102040817,9.282131296631734,18.905536638769103,29.432570449065892,38.01313152820274,47.96131179256262,58.00383569372192,68.14856348286837,77.05232314256857
9.591836734693878,9.20855701534077,16.755107587128972,27.612385595968156,39.217205482403656,47.985847284264686,58.24116649848166,65.47162075030539,76.59398472553137
9.795918367346939,9.400371934633226,20.2198819517497,28.22083883015424,35.68236988656594,48.22591055402005,58.918031487354746,66.83694952992244,77.90790068229569
10.0,11.288123572238462,18.18216312939506,31.289208754854066,38.9639482625958,48.679677084092404,59.53957481290039,69.81665548651146,78.67482585415303
