x,y
-1.5707963267948966,2.2958450216584675e-49
-1.4660765716752369,0.0011420988570032466
-1.361356816555577,0.008987455040201235
-1.2566370614359172,0.02950849718747372
-1.1519173063162575,0.06728835323306173
-1.0471975511965979,0.12499999999999996
-0.9424777960769379,0.20307481014556658
-0.8377580409572782,0.2995937061754068
-0.7330382858376184,0.4104123060349274
-0.6283185307179586,0.5295084971874737
-0.5235987755982989,0.6495190528383289
-0.41887902047863923,0.7624133418256874
-0.3141592653589793,0.8602387002944833
-0.20943951023931962,0.9358649491440909
-0.10471975511965992,0.9836555505999932
0.0,1.0
0.1047197551196597,0.9836555505999932
0.2094395102393194,0.9358649491440912
0.3141592653589793,0.8602387002944833
0.418879020478639,0.7624133418256878
0.5235987755982987,0.6495190528383291
0.6283185307179586,0.5295084971874737
0.7330382858376181,0.4104123060349278
0.837758040957278,0.299593706175407
0.9424777960769379,0.20307481014556658
1.0471975511965974,0.12500000000000025
1.1519173063162573,0.06728835323306184
1.2566370614359172,0.02950849718747372
1.3613568165555767,0.008987455040201264
1.4660765716752366,0.001142098857003254
1.5707963267948966,2.2958450216584675e-49
